task,L,V,seed,attempt,initialization_policy,initialization_success,initial_z2,center_overlap_rcond,center_solve_residual,center_green_residual,proposals,accepted,independent_field_mismatches,mp_fallback_count,mp_fallback_failures,endpoint_rebuild_residual_max,final_hash,status
21,12,6,712062,34,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.0227190647783957e-16,2.2589643763877774e-15,64,43,11,0,0,2.2589643763877774e-15,17518895813646758169,PASS
21,12,6,712062,35,mirrored_theorem_z2_plus,1,1,0.99999999999999944,8.129247400294987e-16,2.3318741239677923e-15,64,50,4,0,0,2.3318741239677923e-15,17507875500821906523,PASS
21,12,6,712062,36,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.6161330856713066e-16,2.2047855975014023e-15,64,44,8,0,0,2.2047855975014023e-15,4062227302714673907,PASS
21,12,6,712062,37,mirrored_theorem_z2_plus,1,1,0.99999999999999878,8.4158167731522359e-16,2.3563707010707394e-15,64,40,12,0,0,2.3563707010707394e-15,12745424261967410087,PASS
21,12,6,712062,38,mirrored_theorem_z2_plus,1,1,0.99999999999999856,8.5299961432690515e-16,2.4662867075186876e-15,64,42,4,0,0,2.4662867075186876e-15,16898370558159454215,PASS
21,12,6,712062,39,mirrored_theorem_z2_plus,1,1,0.99999999999999878,7.166813808136333e-16,2.0301566386329199e-15,64,43,7,0,0,2.0301566386329199e-15,9411680474394809537,PASS
21,12,6,712062,40,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.3388902825860001e-16,2.3413681634233514e-15,64,40,8,0,0,2.3413681634233514e-15,9740366169637709099,PASS
21,12,6,712062,41,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.1053043597502725e-16,2.2535792434018037e-15,64,46,6,0,0,2.2535792434018037e-15,1079131577220810399,PASS
21,12,6,712062,42,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.5676236001997072e-16,2.3269234723098633e-15,64,48,10,0,0,2.3269234723098633e-15,11923537578891666051,PASS
21,12,6,712062,43,mirrored_theorem_z2_plus,1,1,0.99999999999999878,1.0487226506093007e-15,2.9477300681529223e-15,64,38,14,0,0,2.9477300681529223e-15,8711528095304047611,PASS
21,12,6,712062,44,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.3569681041823427e-16,2.3365276734099646e-15,64,45,9,0,0,2.3365276734099646e-15,14941811800061876205,PASS
21,12,6,712062,45,mirrored_theorem_z2_plus,1,1,0.99999999999999944,8.2498731097850387e-16,2.360365099420761e-15,64,44,8,0,0,2.360365099420761e-15,17891537477248312971,PASS
21,12,6,712062,46,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.5225460930249727e-16,2.6614360847578694e-15,64,45,7,0,0,2.6614360847578694e-15,10051902993343763201,PASS
21,12,6,712062,47,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.3622108793086494e-16,2.0627252948225816e-15,64,47,9,0,0,2.0627252948225816e-15,5432315837388738649,PASS
21,12,6,712062,48,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.2458081115737405e-16,2.3424445882298247e-15,64,39,9,0,0,2.3424445882298247e-15,9180078585513740369,PASS
21,12,6,712062,49,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.367727207682874e-16,2.3230381956076449e-15,64,40,4,0,0,2.3230381956076449e-15,7840818705319782331,PASS
21,12,6,712062,50,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.941669265809842e-16,2.5541566452854346e-15,64,45,7,0,0,2.5541566452854346e-15,94732732396666741,PASS
21,12,6,712062,51,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.3559891301595897e-16,2.0845392112483833e-15,64,47,11,0,0,2.0845392112483833e-15,12428324490773749405,PASS
21,12,6,712062,52,mirrored_theorem_z2_plus,1,1,0.999999999999999,9.5185821935284511e-16,2.5938420589685758e-15,64,39,7,0,0,2.5938420589685758e-15,3530927389009239409,PASS
21,12,6,712062,53,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.3996046676611127e-16,1.944864143311036e-15,64,41,9,0,0,1.944864143311036e-15,11118762153044339965,PASS
21,12,6,712062,54,mirrored_theorem_z2_plus,1,1,0.99999999999999867,8.3342577432746629e-16,2.4236214670954507e-15,64,38,2,0,0,2.4236214670954507e-15,13874058389445371979,PASS
21,12,6,712062,55,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.4757833195191301e-16,2.3525943311950334e-15,64,35,5,0,0,2.3525943311950334e-15,6538807722975568081,PASS
21,12,6,712062,56,mirrored_theorem_z2_plus,1,1,0.99999999999999933,6.9798445484834774e-16,1.9389380754962821e-15,64,46,8,0,0,1.9389380754962821e-15,8516628048007961755,PASS
21,12,6,712062,57,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.5399109417426207e-16,2.1737824329999094e-15,64,39,5,0,0,2.1737824329999094e-15,6277533854802911741,PASS
21,12,6,712062,58,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.5094338643798981e-16,2.0862351094179645e-15,64,37,9,0,0,2.0862351094179645e-15,2496810023845843777,PASS
21,12,6,712062,59,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.5937455003092919e-16,2.1220373804704582e-15,64,42,6,0,0,2.1220373804704582e-15,5002119848027899455,PASS
21,12,6,712062,60,mirrored_theorem_z2_plus,1,1,0.99999999999999922,9.0329852016384994e-16,2.5796643842119916e-15,64,46,8,2,0,2.5918197614557842e-14,4169063253412803007,PASS
21,12,6,712062,61,mirrored_theorem_z2_plus,1,1,0.99999999999999911,1.0145027987710229e-15,2.797037309865847e-15,64,44,6,0,0,2.797037309865847e-15,6119516640311408359,PASS
21,12,6,712062,62,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.2200571714855576e-16,2.3586672185134786e-15,64,43,3,0,0,2.3586672185134786e-15,16123470717917076733,PASS
21,12,6,712062,63,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.8853784786331244e-16,2.1613944734641306e-15,64,37,15,0,0,2.1613944734641306e-15,7259694286100549309,PASS
21,12,6,712062,64,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.5473225492966815e-16,2.1020812321945722e-15,64,45,9,0,0,2.1020812321945722e-15,6777480149245031729,PASS
21,12,6,712062,65,mirrored_theorem_z2_plus,1,1,0.99999999999999944,8.1790615104541841e-16,2.2706520255573065e-15,64,45,7,0,0,2.2706520255573065e-15,13948044896351576917,PASS
21,12,6,712062,66,mirrored_theorem_z2_plus,1,1,0.99999999999999956,7.176100306142168e-16,2.0084685919514276e-15,64,42,10,0,0,2.0084685919514276e-15,6779747489267098631,PASS
21,12,6,712062,67,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.337658478930493e-16,2.6086011266228683e-15,64,38,6,0,0,2.6086011266228683e-15,11218254448183895507,PASS
21,12,6,712062,68,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.3151018848564033e-16,2.2904728464854158e-15,64,46,6,0,0,2.2904728464854158e-15,9469579033556180971,PASS
21,12,6,712062,69,mirrored_theorem_z2_plus,1,1,0.99999999999999833,9.6755573106546755e-16,2.6303045403709675e-15,64,43,5,0,0,2.6303045403709675e-15,8913827307365725189,PASS
21,12,6,712062,70,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.5628789745083493e-16,2.1175706587020123e-15,64,38,8,0,0,2.1175706587020123e-15,12839856945876615699,PASS
21,12,6,712062,71,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.5450405037247507e-16,2.0542779921434221e-15,64,46,6,0,0,2.0542779921434221e-15,11572443297375371515,PASS
21,12,6,712062,72,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.4588248959886566e-16,2.0807297431367198e-15,64,45,7,0,0,2.0807297431367198e-15,2855556552954263897,PASS
21,12,6,712062,73,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.1560398286230271e-16,2.6226742290227521e-15,64,38,12,0,0,2.6226742290227521e-15,17065023072798824067,PASS
21,12,6,712062,74,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.2106930024948853e-16,2.0582452789040729e-15,64,43,1,0,0,2.0582452789040729e-15,15450498258749938645,PASS
21,12,6,712062,75,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.6526328567178116e-16,2.1390600316510915e-15,64,42,6,0,0,2.1390600316510915e-15,7234615270488027495,PASS
21,12,6,712062,76,mirrored_theorem_z2_plus,1,1,0.999999999999999,7.5079631524467652e-16,2.1511471274493638e-15,64,39,13,0,0,2.1511471274493638e-15,2042410344800705909,PASS
21,12,6,712062,77,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.4945791871396896e-16,2.4285664955530015e-15,64,44,12,0,0,2.4285664955530015e-15,12206256332187727319,PASS
21,12,6,712062,78,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.5015296152709284e-16,2.6943230377744556e-15,64,51,11,0,0,2.6943230377744556e-15,3389350236418433985,PASS
21,12,6,712062,79,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.028194880815839e-16,2.0718401650537799e-15,64,40,12,1,0,5.5057463482691647e-13,4782218912494853787,PASS
21,12,6,712062,80,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.4268249958452526e-16,2.3630505115467234e-15,64,35,7,0,0,2.3630505115467234e-15,114726215246300901,PASS
21,12,6,712062,81,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.9951108337916748e-16,2.2789385349154789e-15,64,40,6,1,0,7.4113255063889037e-15,13539423677523077587,PASS
21,12,6,712062,82,mirrored_theorem_z2_plus,1,1,0.99999999999999956,7.0103411368301735e-16,1.9700701825962935e-15,64,50,6,0,0,1.9700701825962935e-15,235460846139764431,PASS
21,12,6,712062,83,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.359910865798684e-16,2.2693207713883047e-15,64,43,7,0,0,2.2693207713883047e-15,10674621782262896885,PASS
21,12,6,712062,84,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.6095166297579526e-16,2.409303985612971e-15,64,46,8,0,0,2.409303985612971e-15,5057474853537606599,PASS
21,12,6,712062,85,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.2335561138558284e-16,2.2653203808460737e-15,64,38,6,0,0,2.2653203808460737e-15,15514029660188117847,PASS
21,12,6,712062,86,mirrored_theorem_z2_plus,1,1,0.99999999999999889,7.8478720199803044e-16,2.113359631994052e-15,64,35,11,0,0,2.113359631994052e-15,3781615492831212797,PASS
21,12,6,712062,87,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.5275805630468278e-16,2.389222136502568e-15,64,43,9,1,0,2.1463987697928346e-14,7959867313990073341,PASS
21,12,6,712062,88,mirrored_theorem_z2_plus,1,1,0.99999999999999911,9.5172568324436853e-16,2.6127715950063836e-15,64,48,8,0,0,2.6127715950063836e-15,4196844857839278371,PASS
21,12,6,712062,89,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.33920986521862e-16,2.0474088817843119e-15,64,46,2,0,0,2.0474088817843119e-15,2773548092010641011,PASS
21,12,6,712062,90,mirrored_theorem_z2_plus,1,1,0.99999999999999911,9.1188769000369792e-16,2.5875002184006791e-15,64,45,7,0,0,2.5875002184006791e-15,6697263701230799825,PASS
21,12,6,712062,91,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.2563608176963698e-16,2.5907974316103474e-15,64,37,7,0,0,2.5907974316103474e-15,15547298692168801913,PASS
21,12,6,712062,92,mirrored_theorem_z2_plus,1,1,0.99999999999999911,1.007825017371232e-15,2.8645452914282363e-15,64,46,4,1,0,6.404521894583445e-15,17862542273155623311,PASS
21,12,6,712062,93,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.7974013078601139e-16,2.450327543935688e-15,64,49,9,0,0,2.450327543935688e-15,16861009605944141429,PASS
21,12,6,712062,94,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.8310678199416706e-16,2.448073801650957e-15,64,43,9,0,0,2.448073801650957e-15,9917017726256037333,PASS
21,12,6,712062,95,mirrored_theorem_z2_plus,1,1,0.99999999999999944,6.9421440478266122e-16,1.9873848019551534e-15,64,49,5,0,0,1.9873848019551534e-15,15121045300724326901,PASS
21,12,6,712062,96,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.7027402177879186e-16,2.2156251878093121e-15,64,48,8,0,0,2.2156251878093121e-15,5081161487246165219,PASS
21,12,6,712062,97,mirrored_theorem_z2_plus,1,1,0.99999999999999889,8.7792217747233926e-16,2.4814115518595056e-15,64,43,7,0,0,2.4814115518595056e-15,16493841412471727781,PASS
21,12,6,712062,98,mirrored_theorem_z2_plus,1,1,0.99999999999999889,6.8503423473056045e-16,1.928834547656111e-15,64,39,7,0,0,1.928834547656111e-15,5151039306434197853,PASS
21,12,6,712062,99,mirrored_theorem_z2_plus,1,1,0.999999999999999,8.3397674113962346e-16,2.3416817537995982e-15,64,39,5,1,0,9.197209006018378e-15,6121067785034388705,PASS
21,12,6,712062,100,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.201143863756917e-16,2.2886828091849073e-15,64,39,7,0,0,2.2886828091849073e-15,13232615955853378913,PASS
21,12,6,712062,101,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.583126588210388e-16,2.1329445125866705e-15,64,42,2,0,0,2.1329445125866705e-15,18396366761435422399,PASS
21,12,6,712062,102,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.0120697219633717e-16,2.2561266206666404e-15,64,37,7,0,0,2.2561266206666404e-15,55501545574730473,PASS
21,12,6,712062,103,mirrored_theorem_z2_plus,1,1,0.99999999999999867,9.2146251775351123e-16,2.6014423215961116e-15,64,44,6,0,0,2.6014423215961116e-15,7550025049501162251,PASS
21,12,6,712062,104,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.2406229127860558e-16,2.374572416651604e-15,64,46,4,0,0,2.374572416651604e-15,3922124572762624443,PASS
21,12,6,712062,105,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.5921598820849804e-16,2.1435082744320362e-15,64,41,5,0,0,2.1435082744320362e-15,1434097899695003369,PASS
21,12,6,712062,106,mirrored_theorem_z2_plus,1,1,0.99999999999999889,1.0717568985429339e-15,3.0242136915256759e-15,64,48,4,0,0,3.0242136915256759e-15,5586174645211629171,PASS
21,12,6,712062,107,mirrored_theorem_z2_plus,1,1,0.99999999999999922,6.6535076127634057e-16,1.8370173337416112e-15,64,46,6,0,0,1.8370173337416112e-15,7633406352985470319,PASS
21,12,6,712062,108,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.1387457037487875e-16,2.2656029108310005e-15,64,41,3,0,0,2.2656029108310005e-15,12835351999289771889,PASS
21,12,6,712062,109,mirrored_theorem_z2_plus,1,1,0.99999999999999922,6.5708198825261625e-16,1.7966731915787441e-15,64,49,5,0,0,1.7966731915787441e-15,3166299284865442997,PASS
21,12,6,712062,110,mirrored_theorem_z2_plus,1,1,0.99999999999999933,8.1983220119461058e-16,2.36436224629259e-15,64,36,4,0,0,2.36436224629259e-15,16272297013561243731,PASS
21,12,6,712062,111,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.2315694503763799e-16,2.061152762531729e-15,64,41,9,0,0,2.061152762531729e-15,14159891645603873993,PASS
21,12,6,712062,112,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.4142333338656154e-16,2.0735989989449879e-15,64,39,9,0,0,2.0735989989449879e-15,6385582256787333493,PASS
21,12,6,712062,113,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.514746898370455e-16,2.0957299720791358e-15,64,42,4,0,0,2.0957299720791358e-15,3421183063812504955,PASS
21,12,6,712062,114,mirrored_theorem_z2_plus,1,1,0.99999999999999889,9.6582382075817272e-16,2.6858059967922514e-15,64,38,14,0,0,2.6858059967922514e-15,13127326459639115379,PASS
21,12,6,712062,115,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.2982018631583031e-16,2.0849857532511963e-15,64,44,10,0,0,2.0849857532511963e-15,13124725412986842259,PASS
21,12,6,712062,116,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.7081661369936281e-16,2.1232919604308327e-15,64,52,8,0,0,2.1232919604308327e-15,17643854978542816159,PASS
21,12,6,712062,117,mirrored_theorem_z2_plus,1,1,0.99999999999999933,7.2320960398673099e-16,1.9862221580081118e-15,64,47,11,0,0,1.9862221580081118e-15,744878676122737657,PASS
21,12,6,712062,118,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.2781058041245955e-16,1.9911207266806502e-15,64,42,4,0,0,1.9911207266806502e-15,7980050803521124199,PASS
21,12,6,712062,119,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.3070672311485923e-16,2.3256932931853749e-15,64,51,7,0,0,2.3256932931853749e-15,6573361664425910429,PASS
21,12,6,712062,120,mirrored_theorem_z2_plus,1,1,0.99999999999999878,8.8229082859751973e-16,2.4686645476676177e-15,64,46,6,0,0,2.4686645476676177e-15,5041717154983127635,PASS
21,12,6,712062,121,mirrored_theorem_z2_plus,1,1,0.99999999999999867,8.0409338493171275e-16,2.2812823454239412e-15,64,50,4,0,0,2.2812823454239412e-15,4327107152709966331,PASS
21,12,6,712062,122,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.060632953323312e-16,1.9342495603401319e-15,64,43,9,0,0,1.9342495603401319e-15,6646765561502231957,PASS
21,12,6,712062,123,mirrored_theorem_z2_plus,1,1,0.99999999999999922,8.8233833590211851e-16,2.4632230884474212e-15,64,45,7,0,0,2.4632230884474212e-15,10965302334564184165,PASS
21,12,6,712062,124,mirrored_theorem_z2_plus,1,1,0.99999999999999911,8.9802405490822196e-16,2.454414501445149e-15,64,35,7,0,0,2.454414501445149e-15,14336322392633326657,PASS
21,12,6,712062,125,mirrored_theorem_z2_plus,1,1,0.99999999999999767,9.7231002343348949e-16,2.7935514461939855e-15,64,37,7,0,0,2.7935514461939855e-15,5920576129517321397,PASS
21,12,6,712062,126,mirrored_theorem_z2_plus,1,1,0.99999999999999922,7.4216043102975648e-16,2.0679352983435849e-15,64,50,10,0,0,2.0679352983435849e-15,11616000774051409603,PASS
21,12,6,712062,127,mirrored_theorem_z2_plus,1,1,0.99999999999999911,7.5020912382847842e-16,2.0774760954726447e-15,64,47,7,0,0,2.0774760954726447e-15,16758723455078114401,PASS
