task_index,source_dataset,archive_csv,archive_root,archive_result_dir,archive_measurements,archive_measurements_sha256,archive_source_commit,archive_executable_sha256,archive_job_id,archive_status,archive_qc_status,L,theta,V,seed,beta_trial,dt,delta,mu,boundary,hs_scheme,burn,measurements,threads,diagnostic_stride,sign_stride,legacy_average_sign,legacy_average_sign_err,legacy_runtime_seconds
0,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V2/seed_2026142900,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V2/seed_2026142900/measurements.csv,e45ab5084f80051214c2317e2a24ececc6ce9887a4ca8753f830e93c1a418be0,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[0].mgt,complete,,6,6,2,2026142900,8,0.1,1,0,0,0,500,4000,1,200,20,0.935,0.005104177855340398,50.633068917
1,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V2/seed_2026142901,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V2/seed_2026142901/measurements.csv,775ebf38bd622152b22aa9f7a7dea62c11bb7b5e006625968dbf69cf25710818,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[1].mgt,complete,,6,6,2,2026142901,8,0.1,1,0,0,0,500,4000,1,200,20,0.9485,0.004369451368668366,50.319792054
2,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V2/seed_2026142902,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V2/seed_2026142902/measurements.csv,d684bd263979850287e26c8507d5e5a1471d832f8f7b560b45434c1b4391f10f,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[2].mgt,complete,,6,6,2,2026142902,8,0.1,1,0,0,0,500,4000,1,200,20,0.9455,0.006344288770224755,57.153301045
3,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V2/seed_2026142903,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V2/seed_2026142903/measurements.csv,6c585dec2b3b7783189c96cd16fe7aea6ca5bc380665865e08989677fbd8c9ee,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[3].mgt,complete,,6,6,2,2026142903,8,0.1,1,0,0,0,500,4000,1,200,20,0.9495,0.0037328555458677687,53.961127048
4,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V3/seed_2026143000,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V3/seed_2026143000/measurements.csv,1eaf52c88a130cdd8fb3c91a3d7af0bbf5aa572c37664a068359d3b6a1329eba,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[4].mgt,complete,,6,6,3,2026143000,8,0.1,1,0,0,0,500,4000,1,200,20,0.7325,0.009621111654776917,53.159481972
5,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V3/seed_2026143001,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V3/seed_2026143001/measurements.csv,bccda5ff56a85b389b8d6243c790679c9844ef0675c6b5a98a3c69ecc22b0d08,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[5].mgt,complete,,6,6,3,2026143001,8,0.1,1,0,0,0,500,4000,1,200,20,0.761,0.008268519882822536,52.485736248
6,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V3/seed_2026143002,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V3/seed_2026143002/measurements.csv,4965ba94a3ec1527f7729ee6cff29a18c42012203f65367df6ef42055aea2b17,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[6].mgt,complete,,6,6,3,2026143002,8,0.1,1,0,0,0,500,4000,1,200,20,0.748,0.010172201541973418,51.432121979
7,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V3/seed_2026143003,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V3/seed_2026143003/measurements.csv,da647f6ef530ee4866823d6462346e0a0fadf9e3b2968aa99eb3a44b77a033ad,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[7].mgt,complete,,6,6,3,2026143003,8,0.1,1,0,0,0,500,4000,1,200,20,0.763,0.00920811998641474,57.334516213
8,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V4/seed_2026143100,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V4/seed_2026143100/measurements.csv,c538d650e3a4faa74f33936e9272a2e64d8d2a4bc1cfcf7722e93a2e516e5277,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[8].mgt,complete,,6,6,4,2026143100,8,0.1,1,0,0,0,500,4000,1,200,20,0.628,0.012087401009228359,50.806308045
9,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V4/seed_2026143101,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V4/seed_2026143101/measurements.csv,e4be98f98042f01b9fecf4a3678913b0758789abaf4c13e815efb371e2c8a64c,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[9].mgt,complete,,6,6,4,2026143101,8,0.1,1,0,0,0,500,4000,1,200,20,0.592,0.01545111135502114,51.639250636
10,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V4/seed_2026143102,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V4/seed_2026143102/measurements.csv,9d768986957a7215fada9696339576fd77faac5392d835cbdb430b26d5d02984,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[10].mgt,complete,,6,6,4,2026143102,8,0.1,1,0,0,0,500,4000,1,200,20,0.591,0.011673181138607283,52.742130292
11,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V4/seed_2026143103,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V4/seed_2026143103/measurements.csv,3e1dfca8be41c7aeb8a5ff63d9d79d38758ed0a50944b15c114e3c8f6ebcd2b1,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[11].mgt,complete,,6,6,4,2026143103,8,0.1,1,0,0,0,500,4000,1,200,20,0.621,0.011582654908821297,52.660682062
12,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V5/seed_2026143200,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V5/seed_2026143200/measurements.csv,384583cdba784296b7599a8ab31b7f9c6ac0624d5a2a7a60d89bdcf4eabe84e3,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[12].mgt,complete,,6,6,5,2026143200,8,0.1,1,0,0,0,500,4000,1,200,20,0.589,0.011023897486346362,52.634699446
13,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V5/seed_2026143201,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V5/seed_2026143201/measurements.csv,14207560d447913674cedb128f4197d05d1bd54c6edaa2f53b6c2e70a18e3da8,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[13].mgt,complete,,6,6,5,2026143201,8,0.1,1,0,0,0,500,4000,1,200,20,0.556,0.012256040401197666,52.518535647
14,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V5/seed_2026143202,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V5/seed_2026143202/measurements.csv,8578d96530d790f87677402ff4f02db960e96b749b6494a72115cea89144486b,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[14].mgt,complete,,6,6,5,2026143202,8,0.1,1,0,0,0,500,4000,1,200,20,0.5655,0.010624574294877344,51.283765631
15,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V5/seed_2026143203,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V5/seed_2026143203/measurements.csv,e2762e8da13328ecfbe164b1cc8ce8230870de45f92c4aafb422ee239827fa17,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[15].mgt,complete,,6,6,5,2026143203,8,0.1,1,0,0,0,500,4000,1,200,20,0.588,0.014116060282342831,52.062815602
16,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V6/seed_2026143300,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V6/seed_2026143300/measurements.csv,084dd8b47d3ae419f598e29ddb64a41a11777d50ea2a0a3277c0dedb987bb61a,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[16].mgt,complete,,6,6,6,2026143300,8,0.1,1,0,0,0,500,4000,1,200,20,0.589,0.01139944596991681,51.477635923
17,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V6/seed_2026143301,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V6/seed_2026143301/measurements.csv,9fd9c36fd05bb4c1070d796f73f30bc4fac03d9e980e5b5c4cc51ba5fc309c48,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[17].mgt,complete,,6,6,6,2026143301,8,0.1,1,0,0,0,500,4000,1,200,20,0.5845,0.01242821492877354,54.941790348
18,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V6/seed_2026143302,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V6/seed_2026143302/measurements.csv,2603f176e9e207df1cdd78a1c361aaa84c7a9e3aca4212277303bd67bd9b6464,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[18].mgt,complete,,6,6,6,2026143302,8,0.1,1,0,0,0,500,4000,1,200,20,0.5725,0.01452538612585783,53.204841754
19,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/main/L6/V6/seed_2026143303,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/main/L6/V6/seed_2026143303/measurements.csv,368a80c7f86d1b79812d8512f74693591c6f8a9b7f4f93aef49e3473d356da32,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153657[19].mgt,complete,,6,6,6,2026143303,8,0.1,1,0,0,0,500,4000,1,200,20,0.593,0.01218497780919302,49.246954819
20,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/control/L6/V2/seed_2126142900,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/control/L6/V2/seed_2126142900/measurements.csv,cbebd0d10207cd3ef2048d27df983de9d40ddb6f52f141dcf823432df38ecb92,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153660[0].mgt,complete,,6,6,2,2126142900,8,0.1,1,0,1,1,500,4000,1,200,20,1,0,61.449388062
21,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/control/L6/V2/seed_2126142901,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/control/L6/V2/seed_2126142901/measurements.csv,2fa3598e493c5cc8abcb4aafb994c3f7e66b62e74108cff8a51d962788ed2149,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153660[1].mgt,complete,,6,6,2,2126142901,8,0.1,1,0,1,1,500,4000,1,200,20,1,0,59.57360663
22,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/control/L6/V4/seed_2126143100,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/control/L6/V4/seed_2126143100/measurements.csv,c2d747c86f7911b9ba926f93c2f664043ed596510bcf8988b2b0f95aa730c741,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153660[2].mgt,complete,,6,6,4,2126143100,8,0.1,1,0,1,1,500,4000,1,200,20,1,0,57.56095978
23,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/control/L6/V4/seed_2126143101,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/control/L6/V4/seed_2126143101/measurements.csv,4a6fd67dc11ddb6226e15b82d58f68132887bad238f9a6be702a3fab1ac91243,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153660[3].mgt,complete,,6,6,4,2126143101,8,0.1,1,0,1,1,500,4000,1,200,20,1,0,57.839072163
24,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/control/L6/V6/seed_2126143300,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/control/L6/V6/seed_2126143300/measurements.csv,198ffd462039c48b563f1ac5c254052559ab1928eca265e0bb59ab28f7b8fd3a,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153660[4].mgt,complete,,6,6,6,2126143300,8,0.1,1,0,1,1,500,4000,1,200,20,1,0,57.044058725
25,LV,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/per_seed.csv,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827,raw/control/L6/V6/seed_2126143301,/home/sunxr/new-pfqmc-zeroT-sign-20260827/reproduction/projector_kitaev/zeroT_sign_L6_L12_L18_20260827/raw/control/L6/V6/seed_2126143301/measurements.csv,2168a10bdb32ae8fa2a3d92a9fdecbb9895d1bb08da36f1bdbbb3ad4e56fe8eb,b7c43d2bcb8e6b4952bb742f7368fbad24b96919,9eece40eeb4305429971d6451f7930befba461c7750ad9ee06cbd9384dae4ff2,153660[5].mgt,complete,,6,6,6,2126143301,8,0.1,1,0,1,1,500,4000,1,200,20,1,0,57.902713383
26,Ltheta,/home/sunxr/new-pfqmc-zeroT-L-theta-20260827/reproduction/projector_kitaev/zeroT_sign_L_theta_20260827/all_seeds_L_theta.csv,/home/sunxr/new-pfqmc-zeroT-L-theta-20260827/reproduction/projector_kitaev/zeroT_sign_L_theta_20260827,raw/L6/theta12/V2/seed_1926154900,/home/sunxr/new-pfqmc-zeroT-L-theta-20260827/reproduction/projector_kitaev/zeroT_sign_L_theta_20260827/raw/L6/theta12/V2/seed_1926154900/measurements.csv,f49a055a565482e6b54f70a767bac779fc37906a995508a734865cec0faec4ef,25b5ecec6a92af3853997b713f81920b5ddedacb,e141fd9d61e6cf07d6af8feca93b8725d67d994519de9e29c722416e30fe9b97,153661[0].mgt,complete,clean,6,12,2,1926154900,8,0.1,1,0,0,0,500,4000,1,200,20,0.8845,0.008094019884750524,100.062512773
27,Ltheta,/home/sunxr/new-pfqmc-zeroT-L-theta-20260827/reproduction/projector_kitaev/zeroT_sign_L_theta_20260827/all_seeds_L_theta.csv,/home/sunxr/new-pfqmc-zeroT-L-theta-20260827/reproduction/projector_kitaev/zeroT_sign_L_theta_20260827,raw/L6/theta12/V2/seed_1926154901,/home/sunxr/new-pfqmc-zeroT-L-theta-20260827/reproduction/projector_kitaev/zeroT_sign_L_theta_20260827/raw/L6/theta12/V2/seed_1926154901/measurements.csv,4c8b65bd092f3e6b2008e451373cc7dddf6f802a0e6e09ea52d90e869a1447ca,25b5ecec6a92af3853997b713f81920b5ddedacb,e141fd9d61e6cf07d6af8feca93b8725d67d994519de9e29c722416e30fe9b97,153661[1].mgt,complete,clean,6,12,2,1926154901,8,0.1,1,0,0,0,500,4000,1,200,20,0.8985,0.005816265758063425,102.263190319
