comparison,group,seed,observable,left,right,difference
hs0_minus_hs1,18|2|10|0,720073,S_pi,0.024355503370329434,0.024173232932828567,0.00018227043750086713
hs0_minus_hs1,18|2|10|0,720073,S_pi_dq,0.022467995239409764,0.022135608890781266,0.0003323863486284981
hs0_minus_hs1,18|2|10|0,720073,R_cdw,0.07749821887151331,0.08429257467171869,-0.006794355800205376
hs0_minus_hs1,18|2|10|0,720073,average_sign,0.818,1,-0.18200000000000005
hs0_minus_hs1,18|2|18|0,720083,S_pi,0.023954966632438582,0.023964227694878996,-9.261062440413942e-06
hs0_minus_hs1,18|2|18|0,720083,S_pi_dq,0.022280795364781725,0.022779873860236662,-0.0004990784954549375
hs0_minus_hs1,18|2|18|0,720083,R_cdw,0.0698882738325246,0.04942174017547929,0.020466533657045316
hs0_minus_hs1,18|2|18|0,720083,average_sign,0.6733333333333333,1,-0.32666666666666666
hs0_minus_hs1,10|6|18|1,720067,S_pi,0.3401124419830502,0.1701844761505802,0.16992796583247
hs0_minus_hs1,10|6|18|1,720067,S_pi_dq,-0.043494821904525686,0.020040096165131614,-0.0635349180696573
hs0_minus_hs1,10|6|18|1,720067,R_cdw,1.1278836541554493,0.8822448638182485,0.24563879033720082
hs0_minus_hs1,10|6|18|1,720067,average_sign,0.09933333333333333,1,-0.9006666666666667
hs0_minus_hs1,10|4|10|1,720040,S_pi,0.11685395976495175,0.1109034452452712,0.0059505145196805526
hs0_minus_hs1,10|4|10|1,720040,S_pi_dq,0.022889931675958795,0.03336933685252636,-0.010479405176567567
hs0_minus_hs1,10|4|10|1,720040,R_cdw,0.8041150533366502,0.6991136138401508,0.10500143949649943
hs0_minus_hs1,10|4|10|1,720040,average_sign,0.29333333333333333,1,-0.7066666666666667
hs0_minus_hs1,10|4|18|0,720036,S_pi,0.08214228423000015,0.12324182950519118,-0.041099545275191024
hs0_minus_hs1,10|4|18|0,720036,S_pi_dq,0.07439650531693803,0.029395443195523233,0.0450010621214148
hs0_minus_hs1,10|4|18|0,720036,R_cdw,0.09429709662533581,0.7614816064193121,-0.6671845097939763
hs0_minus_hs1,10|4|18|0,720036,average_sign,0.062,1,-0.938
hs0_minus_hs1,10|4|18|0,720031,S_pi,-0.16724000408036083,0.1230725576690085,-0.2903125617493693
hs0_minus_hs1,10|4|18|0,720031,S_pi_dq,0.1355730111578433,0.029159395726116026,0.10641361543172725
hs0_minus_hs1,10|4|18|0,720031,R_cdw,1.8106494131194761,0.7630715061229381,1.047577906996538
hs0_minus_hs1,10|4|18|0,720031,average_sign,0.029333333333333333,1,-0.9706666666666667
hs0_minus_hs1,10|6|18|1,720070,S_pi,-0.1762674334897768,0.17025277791429522,-0.346520211404072
hs0_minus_hs1,10|6|18|1,720070,S_pi_dq,0.14259058613763656,0.02027188080196889,0.12231870533566767
hs0_minus_hs1,10|6|18|1,720070,R_cdw,1.8089445867259795,0.8809306899404972,0.9280138967854823
hs0_minus_hs1,10|6|18|1,720070,average_sign,0.09533333333333334,1,-0.9046666666666666
hs0_minus_hs1,18|4|18|1,720115,S_pi,-0.6050465709938231,0.08143234638671697,-0.68647891738054
hs0_minus_hs1,18|4|18|1,720115,S_pi_dq,-0.21669573063261013,0.02805344476398909,-0.24474917539659924
hs0_minus_hs1,18|4|18|1,720115,R_cdw,0.6418528076662344,0.6554999823931746,-0.013647174726940214
hs0_minus_hs1,18|4|18|1,720115,average_sign,0.006666666666666667,1,-0.9933333333333333
hs0_minus_hs1,10|2|18|1,720021,S_pi,0.046282376330150546,0.04603831075568731,0.00024406557446323557
hs0_minus_hs1,10|2|18|1,720021,S_pi_dq,0.03624549895606725,0.036653908840043,-0.0004084098839757522
hs0_minus_hs1,10|2|18|1,720021,R_cdw,0.21686175537933217,0.20383897153491926,0.01302278384441291
hs0_minus_hs1,10|2|18|1,720021,average_sign,0.7613333333333333,1,-0.2386666666666667
hs0_minus_hs1,18|4|18|0,720104,S_pi,-0.12112827438024602,0.09455567147308157,-0.2156839458533276
hs0_minus_hs1,18|4|18|0,720104,S_pi_dq,0.10654929648720934,0.02534715968721637,0.08120213679999297
hs0_minus_hs1,18|4|18|0,720104,R_cdw,1.8796401751149336,0.7319340099611868,1.1477061651537468
hs0_minus_hs1,18|4|18|0,720104,average_sign,-0.016,1,-1.016
hs0_minus_hs1,18|4|18|0,720107,S_pi,-0.18360867075245707,0.09296516931072506,-0.27657384006318214
hs0_minus_hs1,18|4|18|0,720107,S_pi_dq,0.165327380386417,0.025021759749768526,0.14030562063664848
hs0_minus_hs1,18|4|18|0,720107,R_cdw,1.9004334038740085,0.7308480161410102,1.1695853877329982
hs0_minus_hs1,18|4|18|0,720107,average_sign,0.01,1,-0.99
hs0_minus_hs1,18|2|18|0,720079,S_pi,0.02362338666486201,0.02388468536938889,-0.00026129870452688136
hs0_minus_hs1,18|2|18|0,720079,S_pi_dq,0.02208879453290933,0.022161918238574833,-7.312370566550305e-05
hs0_minus_hs1,18|2|18|0,720079,R_cdw,0.06496071684062421,0.07212852521063529,-0.007167808370011075
hs0_minus_hs1,18|2|18|0,720079,average_sign,0.656,1,-0.344
hs0_minus_hs1,10|2|18|0,720012,S_pi,0.044965278461119966,0.04604314876450092,-0.001077870303380954
hs0_minus_hs1,10|2|18|0,720012,S_pi_dq,0.03524141073686736,0.035380717495809684,-0.00013930675894232442
hs0_minus_hs1,10|2|18|0,720012,R_cdw,0.21625280787842827,0.2315747631254952,-0.01532195524706692
hs0_minus_hs1,10|2|18|0,720012,average_sign,0.79,1,-0.20999999999999996
hs0_minus_hs1,10|2|10|0,720003,S_pi,0.04732059002422735,0.045025746521947164,0.0022948435022801875
hs0_minus_hs1,10|2|10|0,720003,S_pi_dq,0.03561251963832698,0.034818202876713805,0.0007943167616131716
hs0_minus_hs1,10|2|10|0,720003,R_cdw,0.24742021136900527,0.22670459534208576,0.020715616026919514
hs0_minus_hs1,10|2|10|0,720003,average_sign,0.8766666666666667,1,-0.1233333333333333
hs0_minus_hs1,10|4|18|1,720045,S_pi,0.1464438401491883,0.10626592764758334,0.04017791250160495
hs0_minus_hs1,10|4|18|1,720045,S_pi_dq,0.03805977177922097,0.03479425572848975,0.003265516050731221
hs0_minus_hs1,10|4|18|1,720045,R_cdw,0.7401067075238676,0.6725737355450354,0.06753297197883223
hs0_minus_hs1,10|4|18|1,720045,average_sign,0.102,1,-0.898
hs0_minus_hs1,18|6|18|1,720144,S_pi,2.034904881320931,0.16908295496776402,1.865821926353167
hs0_minus_hs1,18|6|18|1,720144,S_pi_dq,-1.030280465441376,0.012837615599760729,-1.0431180810411367
hs0_minus_hs1,18|6|18|1,720144,R_cdw,1.506303992338248,0.9240750458719612,0.5822289464662868
hs0_minus_hs1,18|6|18|1,720144,average_sign,0.01,1,-0.99
hs0_minus_hs1,18|2|18|1,720093,S_pi,0.024502062094753682,0.02435151076430705,0.00015055133044663063
hs0_minus_hs1,18|2|18|1,720093,S_pi_dq,0.022746172176290855,0.02284715222864905,-0.00010098005235819468
hs0_minus_hs1,18|2|18|1,720093,R_cdw,0.07166294459921363,0.061776805152598535,0.009886139446615094
hs0_minus_hs1,18|2|18|1,720093,average_sign,0.664,1,-0.33599999999999997
hs0_minus_hs1,10|6|10|0,720050,S_pi,0.20455514871329986,0.19461811779192018,0.00993703092137968
hs0_minus_hs1,10|6|10|0,720050,S_pi_dq,-0.001641233548507147,0.013218356525751727,-0.014859590074258874
hs0_minus_hs1,10|6|10|0,720050,R_cdw,1.0080234281993432,0.9320805448345544,0.07594288336478883
hs0_minus_hs1,10|6|10|0,720050,average_sign,0.152,1,-0.848
hs0_minus_hs1,18|2|18|0,720080,S_pi,0.024244960341485825,0.023877405211846815,0.0003675551296390099
hs0_minus_hs1,18|2|18|0,720080,S_pi_dq,0.02244192031920189,0.02258838814405566,-0.00014646782485376944
hs0_minus_hs1,18|2|18|0,720080,R_cdw,0.07436762101848982,0.05398480514757131,0.020382815870918503
hs0_minus_hs1,18|2|18|0,720080,average_sign,0.6613333333333333,1,-0.33866666666666667
hs0_minus_hs1,18|6|10|0,720126,S_pi,1.946566042257064,0.19310761488279282,1.7534584273742713
hs0_minus_hs1,18|6|10|0,720126,S_pi_dq,-0.8997559012160097,0.007868967379118571,-0.9076248685951283
hs0_minus_hs1,18|6|10|0,720126,R_cdw,1.4622272667269656,0.9592508696050404,0.5029763971219252
hs0_minus_hs1,18|6|10|0,720126,average_sign,-0.012666666666666666,1,-1.0126666666666666
hs0_minus_hs1,10|6|18|0,720060,S_pi,-0.23392800575349015,0.1880075383407368,-0.42193554409422696
hs0_minus_hs1,10|6|18|0,720060,S_pi_dq,0.14812890308962454,0.01506623292717319,0.13306267016245135
hs0_minus_hs1,10|6|18|0,720060,R_cdw,1.633224323066818,0.9198636764241453,0.7133606466426726
hs0_minus_hs1,10|6|18|0,720060,average_sign,0.05533333333333333,1,-0.9446666666666667
hs0_minus_hs1,10|2|18|0,720008,S_pi,0.0453193953117968,0.04591521428359843,-0.0005958189718016302
hs0_minus_hs1,10|2|18|0,720008,S_pi_dq,0.0353265509480954,0.0354076227784163,-8.107183032090431e-05
hs0_minus_hs1,10|2|18|0,720008,R_cdw,0.22049818394422027,0.2288477069992808,-0.008349523055060537
hs0_minus_hs1,10|2|18|0,720008,average_sign,0.772,1,-0.22799999999999998
hs0_minus_hs1,10|6|18|1,720071,S_pi,0.2300091395640197,0.16555127684767984,0.06445786271633985
hs0_minus_hs1,10|6|18|1,720071,S_pi_dq,0.01937943450357429,0.02154596107198842,-0.00216652656841413
hs0_minus_hs1,10|6|18|1,720071,R_cdw,0.9157449371781146,0.8698532473910643,0.04589168978705027
hs0_minus_hs1,10|6|18|1,720071,average_sign,0.13266666666666665,1,-0.8673333333333333
hs0_minus_hs1,18|2|10|1,720090,S_pi,0.02423397693477782,0.024466346077983214,-0.0002323691432053951
hs0_minus_hs1,18|2|10|1,720090,S_pi_dq,0.022584133276285553,0.022768997118429682,-0.00018486384214412913
hs0_minus_hs1,18|2|10|1,720090,R_cdw,0.06807977340791305,0.06937484470069455,-0.0012950712927815022
hs0_minus_hs1,18|2|10|1,720090,average_sign,0.7886666666666666,1,-0.21133333333333337
hs0_minus_hs1,18|4|10|0,720101,S_pi,0.09291136948068467,0.0928603164982857,5.105298239896361e-05
hs0_minus_hs1,18|4|10|0,720101,S_pi_dq,0.026308031256414125,0.025487568670887386,0.0008204625855267392
hs0_minus_hs1,18|4|10|0,720101,R_cdw,0.7168480950882625,0.7255278720554661,-0.008679776967203567
hs0_minus_hs1,18|4|10|0,720101,average_sign,0.04133333333333333,1,-0.9586666666666667
hs0_minus_hs1,10|2|18|1,720020,S_pi,0.04586966985933648,0.045962513312938026,-9.284345360154739e-05
hs0_minus_hs1,10|2|18|1,720020,S_pi_dq,0.036701580629993465,0.03687710633861121,-0.00017552570861774364
hs0_minus_hs1,10|2|18|1,720020,R_cdw,0.19987257936361424,0.19766993402794097,0.00220264533567327
hs0_minus_hs1,10|2|18|1,720020,average_sign,0.7873333333333333,1,-0.21266666666666667
hs0_minus_hs1,18|2|10|1,720089,S_pi,0.024131095098879677,0.024366292413483464,-0.00023519731460378696
hs0_minus_hs1,18|2|10|1,720089,S_pi_dq,0.02256585768475262,0.02294594244632582,-0.0003800847615731996
hs0_minus_hs1,18|2|10|1,720089,R_cdw,0.06486391967348903,0.058291591640411866,0.006572328033077168
hs0_minus_hs1,18|2|10|1,720089,average_sign,0.7926666666666666,1,-0.20733333333333337
hs0_minus_hs1,10|2|18|1,720024,S_pi,0.046300892559707624,0.04585110348671605,0.0004497890729915771
hs0_minus_hs1,10|2|18|1,720024,S_pi_dq,0.0362037992982441,0.03609760017878817,0.00010619911945592558
hs0_minus_hs1,10|2|18|1,720024,R_cdw,0.21807556406051465,0.2127212338685296,0.005354330191985057
hs0_minus_hs1,10|2|18|1,720024,average_sign,0.7593333333333333,1,-0.2406666666666667
hs0_minus_hs1,18|6|18|0,720132,S_pi,0.18799793347890717,0.1898476956367845,-0.0018497621578773271
hs0_minus_hs1,18|6|18|0,720132,S_pi_dq,0.21640356205854078,0.008545731273490493,0.2078578307850503
hs0_minus_hs1,18|6|18|0,720132,R_cdw,-0.15109542990173686,0.9549863839809773,-1.1060818138827142
hs0_minus_hs1,18|6|18|0,720132,average_sign,0.018,1,-0.982
hs0_minus_hs1,10|6|10|1,720066,S_pi,0.16066463970516615,0.16997724092221678,-0.009312601217050631
hs0_minus_hs1,10|6|10|1,720066,S_pi_dq,0.02732664560845036,0.020336738304150392,0.006989907304299967
hs0_minus_hs1,10|6|10|1,720066,R_cdw,0.829914997733184,0.8803561100661901,-0.05044111233300608
hs0_minus_hs1,10|6|10|1,720066,average_sign,0.29533333333333334,1,-0.7046666666666667
hs0_minus_hs1,10|6|10|1,720061,S_pi,0.18459140590209736,0.16482347032912426,0.0197679355729731
hs0_minus_hs1,10|6|10|1,720061,S_pi_dq,0.006000431297659635,0.021362579047249863,-0.015362147749590228
hs0_minus_hs1,10|6|10|1,720061,R_cdw,0.9674934416998692,0.8703911584643107,0.09710228323555847
hs0_minus_hs1,10|6|10|1,720061,average_sign,0.244,1,-0.756
hs0_minus_hs1,10|4|10|0,720025,S_pi,0.13489856683618445,0.12215095034502732,0.012747616491157132
hs0_minus_hs1,10|4|10|0,720025,S_pi_dq,0.010820903415851008,0.029742040650379952,-0.018921137234528942
hs0_minus_hs1,10|4|10|0,720025,R_cdw,0.9197848897164972,0.7565140462160086,0.1632708435004886
hs0_minus_hs1,10|4|10|0,720025,average_sign,0.13066666666666665,1,-0.8693333333333333
hs0_minus_hs1,18|6|18|0,720129,S_pi,1.3945981230177544,0.18634309848510722,1.2082550245326473
hs0_minus_hs1,18|6|18|0,720129,S_pi_dq,-0.5941719087105224,0.009380153189291057,-0.6035520618998135
hs0_minus_hs1,18|6|18|0,720129,R_cdw,1.4260524224891404,0.9496619232719223,0.4763904992172181
hs0_minus_hs1,18|6|18|0,720129,average_sign,0.016,1,-0.984
hs0_minus_hs1,18|4|10|0,720099,S_pi,-0.12063937531966347,0.08995585653232921,-0.2105952318519927
hs0_minus_hs1,18|4|10|0,720099,S_pi_dq,0.025301549407377093,0.026026738978518517,-0.0007251895711414234
hs0_minus_hs1,18|4|10|0,720099,R_cdw,1.2097287833291117,0.7106721009413681,0.4990566823877436
hs0_minus_hs1,18|4|10|0,720099,average_sign,0.028,1,-0.972
hs0_minus_hs1,10|4|18|1,720044,S_pi,0.20622699694648208,0.10588246022982137,0.10034453671666071
hs0_minus_hs1,10|4|18|1,720044,S_pi_dq,0.028634915628665183,0.03510364795448562,-0.0064687323258204345
hs0_minus_hs1,10|4|18|1,720044,R_cdw,0.8611485593416451,0.6684658830339605,0.19268267630768465
hs0_minus_hs1,10|4|18|1,720044,average_sign,0.10866666666666666,1,-0.8913333333333333
hs0_minus_hs1,18|4|18|0,720106,S_pi,-0.3419397679703303,0.09513328369356386,-0.4370730516638942
hs0_minus_hs1,18|4|18|0,720106,S_pi_dq,0.30482395949486724,0.024525065621284634,0.2802988938735826
hs0_minus_hs1,18|4|18|0,720106,R_cdw,1.8914551276215303,0.7422031000182552,1.1492520276032752
hs0_minus_hs1,18|4|18|0,720106,average_sign,-0.018666666666666668,1,-1.0186666666666666
hs0_minus_hs1,18|2|18|1,720094,S_pi,0.02436156254660063,0.024408765327844754,-4.720278124412461e-05
hs0_minus_hs1,18|2|18|1,720094,S_pi_dq,0.022618777668393306,0.022901397816685525,-0.00028262014829221957
hs0_minus_hs1,18|2|18|1,720094,R_cdw,0.07153830444470033,0.061755172410940085,0.009783132033760245
hs0_minus_hs1,18|2|18|1,720094,average_sign,0.6313333333333333,1,-0.3686666666666667
hs0_minus_hs1,10|6|10|0,720053,S_pi,0.14052911975221802,0.19449156295876885,-0.05396244320655083
hs0_minus_hs1,10|6|10|0,720053,S_pi_dq,-0.01921217344117967,0.013351143770837874,-0.032563317212017544
hs0_minus_hs1,10|6|10|0,720053,R_cdw,1.1367131130904022,0.931353609546198,0.2053595035442043
hs0_minus_hs1,10|6|10|0,720053,average_sign,0.17266666666666666,1,-0.8273333333333334
hs0_minus_hs1,18|2|18|0,720081,S_pi,0.02389183533840192,0.024068302927334296,-0.00017646758893237469
hs0_minus_hs1,18|2|18|0,720081,S_pi_dq,0.022162958124539948,0.022554727692537718,-0.0003917695679977705
hs0_minus_hs1,18|2|18|0,720081,R_cdw,0.0723626791066615,0.06288666215338412,0.009476016953277377
hs0_minus_hs1,18|2|18|0,720081,average_sign,0.6626666666666666,1,-0.3373333333333334
hs0_minus_hs1,10|6|18|1,720069,S_pi,0.1856813140839299,0.1713920537887872,0.014289260295142714
hs0_minus_hs1,10|6|18|1,720069,S_pi_dq,0.021724525379390913,0.019496800857673514,0.002227724521717399
hs0_minus_hs1,10|6|18|1,720069,R_cdw,0.883001014471649,0.8862444295013808,-0.0032434150297318
hs0_minus_hs1,10|6|18|1,720069,average_sign,0.132,1,-0.868
hs0_minus_hs1,18|6|10|0,720121,S_pi,-1.8766671511043382,0.18263281095646966,-2.059299962060808
hs0_minus_hs1,18|6|10|0,720121,S_pi_dq,1.799945206091622,0.01001678429673313,1.7899284217948888
hs0_minus_hs1,18|6|10|0,720121,R_cdw,1.959117979462917,0.9451534242709508,1.0139645551919663
hs0_minus_hs1,18|6|10|0,720121,average_sign,0.012666666666666666,1,-0.9873333333333333
hs0_minus_hs1,10|4|10|1,720042,S_pi,0.11097783494288718,0.10917807803803849,0.0017997569048486955
hs0_minus_hs1,10|4|10|1,720042,S_pi_dq,0.02886137317565419,0.033710710281136196,-0.004849337105482007
hs0_minus_hs1,10|4|10|1,720042,R_cdw,0.7399356980562182,0.6912318765183691,0.048703821537849024
hs0_minus_hs1,10|4|10|1,720042,average_sign,0.29133333333333333,1,-0.7086666666666667
hs0_minus_hs1,10|4|18|0,720033,S_pi,0.02897969926325352,0.12315553386925986,-0.09417583460600634
hs0_minus_hs1,10|4|18|0,720033,S_pi_dq,0.045814955199235105,0.029496764543782635,0.01631819065545247
hs0_minus_hs1,10|4|18|0,720033,R_cdw,-0.5809327344307129,0.7604917650302586,-1.3414244994609716
hs0_minus_hs1,10|4|18|0,720033,average_sign,0.058,1,-0.942
hs0_minus_hs1,10|2|18|0,720009,S_pi,0.0454846386288628,0.04541540835734639,6.923027151641004e-05
hs0_minus_hs1,10|2|18|0,720009,S_pi_dq,0.03534953029210285,0.0355976692350341,-0.0002481389429312489
hs0_minus_hs1,10|2|18|0,720009,R_cdw,0.22282486224543951,0.21617639205316486,0.006648470192274658
hs0_minus_hs1,10|2|18|0,720009,average_sign,0.794,1,-0.20599999999999996
hs0_minus_hs1,18|4|10|1,720109,S_pi,0.003644421992377955,0.07886122703525976,-0.0752168050428818
hs0_minus_hs1,18|4|10|1,720109,S_pi_dq,0.0544599782130303,0.0288292871810114,0.025630691032018902
hs0_minus_hs1,18|4|10|1,720109,R_cdw,-13.943378765392538,0.6344301469197088,-14.577808912312246
hs0_minus_hs1,18|4|10|1,720109,average_sign,0.06133333333333333,1,-0.9386666666666666
hs0_minus_hs1,18|4|10|0,720100,S_pi,0.1383042252003459,0.09139399309541253,0.04691023210493338
hs0_minus_hs1,18|4|10|0,720100,S_pi_dq,0.07966312084389493,0.025909756676751574,0.05375336416714335
hs0_minus_hs1,18|4|10|0,720100,R_cdw,0.4240008161103115,0.7165048183232066,-0.2925040022128951
hs0_minus_hs1,18|4|10|0,720100,average_sign,0.028,1,-0.972
hs0_minus_hs1,10|2|18|1,720023,S_pi,0.046284154428024304,0.04638918160637211,-0.0001050271783478024
hs0_minus_hs1,10|2|18|1,720023,S_pi_dq,0.036398609345484625,0.03644357920267783,-4.496985719320418e-05
hs0_minus_hs1,10|2|18|1,720023,R_cdw,0.21358378919749998,0.21439486663261442,-0.0008110774351144379
hs0_minus_hs1,10|2|18|1,720023,average_sign,0.774,1,-0.22599999999999998
hs0_minus_hs1,18|2|10|1,720088,S_pi,0.024579429392307596,0.024321404120791423,0.00025802527151617266
hs0_minus_hs1,18|2|10|1,720088,S_pi_dq,0.022754673410806017,0.022777901559010993,-2.3228148204976207e-05
hs0_minus_hs1,18|2|10|1,720088,R_cdw,0.07423915146185844,0.06346272419613097,0.010776427265727473
hs0_minus_hs1,18|2|10|1,720088,average_sign,0.792,1,-0.20799999999999996
hs0_minus_hs1,18|4|18|1,720120,S_pi,0.010784263456072769,0.07996025279466387,-0.0691759893385911
hs0_minus_hs1,18|4|18|1,720120,S_pi_dq,0.1638987243105866,0.02861976894638287,0.13527895536420373
hs0_minus_hs1,18|4|18|1,720120,R_cdw,-14.197952551714875,0.6420750567175195,-14.840027608432395
hs0_minus_hs1,18|4|18|1,720120,average_sign,0.013333333333333334,1,-0.9866666666666667
hs0_minus_hs1,18|6|18|0,720128,S_pi,0.025010508460555494,0.1928969855918106,-0.1678864771312551
hs0_minus_hs1,18|6|18|0,720128,S_pi_dq,0.22194565755461423,0.007944800295730857,0.21400085725888338
hs0_minus_hs1,18|6|18|0,720128,R_cdw,-7.874096178598231,0.9588132480590296,-8.832909426657261
hs0_minus_hs1,18|6|18|0,720128,average_sign,0.009333333333333334,1,-0.9906666666666667
hs0_minus_hs1,18|4|18|1,720117,S_pi,0.5481668323078432,0.08136362464524827,0.466803207662595
hs0_minus_hs1,18|4|18|1,720117,S_pi_dq,0.06401844313394876,0.028073325705506292,0.035945117428442475
hs0_minus_hs1,18|4|18|1,720117,R_cdw,0.8832135777634995,0.6549646623056904,0.22824891545780912
hs0_minus_hs1,18|4|18|1,720117,average_sign,0.015333333333333332,1,-0.9846666666666667
hs0_minus_hs1,10|4|18|1,720046,S_pi,0.10152081095154325,0.10527289339084703,-0.0037520824393037777
hs0_minus_hs1,10|4|18|1,720046,S_pi_dq,0.04067968724322532,0.035240911401109645,0.005438775842115676
hs0_minus_hs1,10|4|18|1,720046,R_cdw,0.5992970617360209,0.6652423024959464,-0.06594524075992547
hs0_minus_hs1,10|4|18|1,720046,average_sign,0.122,1,-0.878
hs0_minus_hs1,10|6|18|0,720055,S_pi,0.11595642979552834,0.19673583980684153,-0.0807794100113132
hs0_minus_hs1,10|6|18|0,720055,S_pi_dq,0.0006397674077199621,0.012607548737111477,-0.011967781329391516
hs0_minus_hs1,10|6|18|0,720055,R_cdw,0.9944826913966902,0.9359163599805213,0.05856633141616896
hs0_minus_hs1,10|6|18|0,720055,average_sign,0.06533333333333333,1,-0.9346666666666666
hs0_minus_hs1,10|2|10|0,720001,S_pi,0.04583922994547538,0.0454998432716745,0.0003393866738008802
hs0_minus_hs1,10|2|10|0,720001,S_pi_dq,0.035442596387857565,0.035145405573145966,0.0002971908147115995
hs0_minus_hs1,10|2|10|0,720001,R_cdw,0.22680646184467657,0.22757084319397192,-0.0007643813492953511
hs0_minus_hs1,10|2|10|0,720001,average_sign,0.884,1,-0.11599999999999999
hs0_minus_hs1,10|2|10|0,720006,S_pi,0.044815937785434974,0.04519893746316194,-0.00038299967772696675
hs0_minus_hs1,10|2|10|0,720006,S_pi_dq,0.03522706111605621,0.03560422683690157,-0.0003771657208453613
hs0_minus_hs1,10|2|10|0,720006,R_cdw,0.2139613080348196,0.21227734908769158,0.001683958947128028
hs0_minus_hs1,10|2|10|0,720006,average_sign,0.8746666666666667,1,-0.1253333333333333
hs0_minus_hs1,10|4|18|1,720047,S_pi,0.15436799133895163,0.10887867065063239,0.045489320688319235
hs0_minus_hs1,10|4|18|1,720047,S_pi_dq,0.017253871261166596,0.034036078509101876,-0.01678220724793528
hs0_minus_hs1,10|4|18|1,720047,R_cdw,0.8882289578849178,0.6873944335863896,0.20083452429852822
hs0_minus_hs1,10|4|18|1,720047,average_sign,0.088,1,-0.912
hs0_minus_hs1,10|2|10|1,720013,S_pi,0.04602215393409426,0.044976419148578625,0.0010457347855156382
hs0_minus_hs1,10|2|10|1,720013,S_pi_dq,0.036584850705275763,0.03678230080186741,-0.0001974500965916462
hs0_minus_hs1,10|2|10|1,720013,R_cdw,0.2050600074549559,0.18218698824470936,0.022873019210246537
hs0_minus_hs1,10|2|10|1,720013,average_sign,0.8606666666666667,1,-0.1393333333333333
hs0_minus_hs1,18|2|18|1,720095,S_pi,0.024342636462133922,0.02435708788073594,-1.4451418602016292e-05
hs0_minus_hs1,18|2|18|1,720095,S_pi_dq,0.02263936521081524,0.022716946692231055,-7.758148141581711e-05
hs0_minus_hs1,18|2|18|1,720095,R_cdw,0.0699706974619696,0.06733732688143201,0.002633370580537586
hs0_minus_hs1,18|2|18|1,720095,average_sign,0.6673333333333333,1,-0.33266666666666667
hs0_minus_hs1,10|6|10|0,720052,S_pi,0.1631961548176873,0.19189260240525766,-0.028696447587570367
hs0_minus_hs1,10|6|10|0,720052,S_pi_dq,0.029814573354195816,0.014034462988423146,0.01578011036577267
hs0_minus_hs1,10|6|10|0,720052,R_cdw,0.8173083588427508,0.9268629284687911,-0.10955456962604038
hs0_minus_hs1,10|6|10|0,720052,average_sign,0.15,1,-0.85
hs0_minus_hs1,18|2|10|0,720077,S_pi,0.024298672996103776,0.02442411302358433,-0.00012544002748055352
hs0_minus_hs1,18|2|10|0,720077,S_pi_dq,0.02244106023211155,0.022180847757413646,0.00026021247469790523
hs0_minus_hs1,18|2|10|0,720077,R_cdw,0.07644914453929597,0.0918463349725146,-0.015397190433218633
hs0_minus_hs1,18|2|10|0,720077,average_sign,0.808,1,-0.19199999999999995
hs0_minus_hs1,10|6|18|1,720068,S_pi,0.21222157958660945,0.17014904534381436,0.042072534242795084
hs0_minus_hs1,10|6|18|1,720068,S_pi_dq,0.012038332151234992,0.020031477119873686,-0.007993144968638694
hs0_minus_hs1,10|6|18|1,720068,R_cdw,0.9432747029087019,0.88227099905617,0.06100370385253184
hs0_minus_hs1,10|6|18|1,720068,average_sign,0.13133333333333333,1,-0.8686666666666667
hs0_minus_hs1,10|4|18|0,720032,S_pi,0.255947568414803,0.12184166192752738,0.1341059064872756
hs0_minus_hs1,10|4|18|0,720032,S_pi_dq,-0.026515499554866342,0.029484068289668666,-0.05599956784453501
hs0_minus_hs1,10|4|18|0,720032,R_cdw,1.1035973880083667,0.7580132458534087,0.34558414215495803
hs0_minus_hs1,10|4|18|0,720032,average_sign,0.025333333333333333,1,-0.9746666666666667
hs0_minus_hs1,18|4|10|0,720098,S_pi,-1.3715902012970018,0.09295761617288377,-1.4645478174698856
hs0_minus_hs1,18|4|10|0,720098,S_pi_dq,0.38339653055508677,0.024768742502319127,0.3586277880527676
hs0_minus_hs1,18|4|10|0,720098,R_cdw,1.2795270265072904,0.7335480026052529,0.5459790239020376
hs0_minus_hs1,18|4|10|0,720098,average_sign,0.004,1,-0.996
hs0_minus_hs1,10|2|18|1,720022,S_pi,0.04635589063737459,0.047744632164097654,-0.0013887415267230668
hs0_minus_hs1,10|2|18|1,720022,S_pi_dq,0.03640881510718521,0.03636382560818262,4.498949900259147e-05
hs0_minus_hs1,10|2|18|1,720022,R_cdw,0.21458061518010219,0.23836829482316169,-0.0237876796430595
hs0_minus_hs1,10|2|18|1,720022,average_sign,0.744,1,-0.256
hs0_minus_hs1,18|6|18|0,720130,S_pi,0.03667420747628916,0.185237076940472,-0.14856286946418285
hs0_minus_hs1,18|6|18|0,720130,S_pi_dq,0.36677008923870646,0.009991728339912208,0.3567783608987943
hs0_minus_hs1,18|6|18|0,720130,R_cdw,-9.000763874061436,0.9460597818485165,-9.946823655909952
hs0_minus_hs1,18|6|18|0,720130,average_sign,-0.016666666666666666,1,-1.0166666666666666
hs0_minus_hs1,18|4|18|0,720103,S_pi,-0.5282089463722962,0.08966251758498686,-0.6178714639572831
hs0_minus_hs1,18|4|18|0,720103,S_pi_dq,0.3302891966802656,0.025770924169544848,0.3045182725107207
